Goal,X,Y,C,Distance,Angle
0,11,42,8.0,12.66658991204815,0.5218037806113346
1,12,54,4.0,12.86545762886031,0.545034060148062
0,13,32,18.0,17.97811169172113,0.3119750682558491
0,9,29,21.0,16.60195771588399,0.2579165948692716
0,25,40,10.0,27.04279016669693,0.26151962090499054
0,26,53,3.0,27.36955425285549,0.26522874968664184
0,18,48,2.0,18.944656238633623,0.38087120766850147
0,29,60,10.0,31.136032181381108,0.22904747767244932
1,3,46,4.0,4.084421623681865,1.429201045967813
0,21,38,12.0,23.388939693795443,0.29371069986468024
0,6,34,16.0,12.159358535712318,0.3304128075433245
0,22,40,10.0,23.997083156083782,0.29203194868912696
0,11,51,1.0,11.568275584545868,0.612092356355344
0,9,35,15.0,13.578107379160027,0.3844644915514975
0,21,71,21.0,25.933086973979787,0.2401517639532775
0,13,47,3.0,13.788582233137678,0.5145691046572908
0,30,63,13.0,32.613685777599564,0.21611749418697704
1,3,43,7.0,5.533985905294664,0.9290767589440118
0,28,61,11.0,30.256941352357476,0.23418941262179635
0,27,39,11.0,29.237732470217317,0.24179916535256413
0,26,75,25.0,31.770308465609837,0.19801782543555246
0,19,25,25.0,25.730623777903247,0.22143679258991875
1,1,45,5.0,3.415406271587613,1.7922655605229154
0,27,34,16.0,30.197392271519078,0.22698785233621196
0,17,27,23.0,23.283577903750103,0.2422705047820207
0,12,28,22.0,19.059118552545918,0.2577648835350448
0,6,71,21.0,15.03371211644017,0.21358878179238977
0,12,66,16.0,16.33768649472746,0.34891490595427527
0,7,26,24.0,17.24478181943744,0.18723337384070796
0,11,34,16.0,15.542281042369552,0.3548588071854964
0,19,51,1.0,19.960586163737776,0.3625178205706539
0,16,41,9.0,17.789392907010626,0.3854721382816369
0,34,64,14.0,36.84155262743415,0.19205465339193564
0,4,56,6.0,5.73149195236284,1.006617039996295
0,29,42,8.0,30.89081578722064,0.23261917724626818
0,29,27,23.0,33.92204298092908,0.19353067884333708
0,23,28,22.0,28.06621634634779,0.22445498328352656
0,8,27,23.0,17.148250639642516,0.21567089307558013
0,15,64,14.0,18.189901044260797,0.3483365427834284
0,11,32,18.0,16.440574807469478,0.3179400488056638
0,12,59,9.0,13.891814136389819,0.4744514361613353
0,11,31,19.0,16.909316958410827,0.3008128276935503
0,25,40,10.0,27.04279016669693,0.26151962090499054
0,10,41,9.0,12.019671376539376,0.5303396409372801
0,25,52,2.0,26.282170762705277,0.2764143353960685
1,3,41,9.0,6.64417037710503,0.6434168091363027
0,18,53,3.0,19.000328944520934,0.3787722941698328
0,22,42,8.0,23.678048906107108,0.29967705742481254
0,29,39,11.0,31.27818728762906,0.2270133224752601
0,19,71,21.0,24.17281530976481,0.25041398003209947
0,26,27,23.0,31.125431723913486,0.20619273678873876
0,13,61,11.0,15.409250468468608,0.41949264517163204
0,11,47,3.0,11.713453803212783,0.5991380823077989
0,17,61,11.0,19.228754509848006,0.3514461627636958
0,5,42,8.0,7.3893504450661975,0.7505427715061921
0,35,48,2.0,36.77298600875376,0.19828495184199718
0,19,24,26.0,26.14598439531394,0.21453745183595782
0,27,30,20.0,31.188499482982508,0.2130378993837282
0,26,61,11.0,28.220781349920134,0.2498788557129568
0,13,39,11.0,15.409250468468608,0.41949264517163204
0,21,30,20.0,25.596923643281826,0.24637756751258405
1,13,79,29.0,23.273267926958606,0.18694075110760816
0,16,40,10.0,18.013605968822567,0.3764491646534234
0,13,68,18.0,17.97811169172113,0.3119750682558491
0,20,44,6.0,21.359073013593076,0.33412750668460783
0,21,37,13.0,23.613661300188078,0.28832362510707366
0,12,52,2.0,12.666885963013955,0.5601772375647676
0,24,65,15.0,27.02040895323385,0.25190974809159156
0,28,55,5.0,29.579088897395064,0.24478886796371135
0,24,35,15.0,27.02040895323385,0.25190974809159156
0,14,36,14.0,17.288724649319857,0.3604273826581395
0,10,71,21.0,17.22128044019956,0.26503529037733264
0,13,71,21.0,19.30401512639275,0.2712737199954445
0,14,59,9.0,15.821267332296738,0.42632836199012014
0,8,71,21.0,16.027554398597438,0.2473593957795706
0,10,78,28.0,21.011663427725086,0.17764718360137735
0,15,62,12.0,17.575622321841124,0.371980340303136
0,26,47,3.0,27.36955425285549,0.26522874968664184
0,27,23,27.0,33.34254039511687,0.18674188336675349
0,26,48,2.0,27.33093485411723,0.2659570648751348
0,8,71,21.0,16.027554398597438,0.2473593957795706
0,13,48,2.0,13.711765021323842,0.5197369931737656
0,20,65,15.0,23.153023560649697,0.2860416529651169
0,17,31,19.0,21.705874780805313,0.2780501185162574
0,26,27,23.0,31.125431723913486,0.20619273678873876
0,27,29,21.0,31.464980533920563,0.20936972062032283
0,30,63,13.0,32.613685777599564,0.21611749418697704
0,11,30,20.0,17.38972397710786,0.28459853384550277
0,9,36,14.0,13.119165369793917,0.41101006673332774
0,13,35,15.0,16.77453427073312,0.3568783542073093
0,4,38,12.0,8.85889383614004,0.44130133603682115
0,21,48,2.0,22.08828875218721,0.3278840633485634
1,14,25,25.0,21.912382344236327,0.2265768519190168
0,23,66,16.0,26.29415334252084,0.2550606567820898
1,8,39,11.0,11.030979104322517,0.5164252962426095
0,11,32,18.0,16.440574807469478,0.3179400488056638
0,19,39,11.0,21.19256945252274,0.32338320072692645
0,27,43,7.0,28.71280202279116,0.2505002147733271
0,26,57,7.0,27.6765695128569,0.2595395791252513
0,12,68,18.0,17.19447585708852,0.3158311044591509
0,11,36,14.0,14.704166076320002,0.39495477964297176
0,19,67,17.0,22.805810663074443,0.280596899650947
0,10,55,5.0,10.991473968490304,0.6210728310993445
0,10,40,10.0,12.349089035228468,0.504787111082435
0,28,39,11.0,30.256941352357476,0.23418941262179635
0,14,47,3.0,14.82877270713932,0.4803789265972236
1,8,46,4.0,8.793179174792243,0.7659735007631507
0,17,74,24.0,23.706170082913015,0.23382265589882556
0,13,50,0.0,13.65,0.5239396375264456
0,28,48,2.0,29.42872746144488,0.24723403529212207
0,29,31,19.0,32.859169192175266,0.20606223360276305
0,20,25,25.0,26.553013011709236,0.21869132647796993
0,7,54,4.0,7.796313231265146,0.848710701766978
0,9,48,2.0,9.538998899255622,0.7280729606989255
0,18,74,24.0,24.506529742091185,0.23139615280601758
0,9,46,4.0,9.80114789195633,0.6967688685774427
1,11,35,15.0,15.115058716392735,0.37455292140405577
0,23,41,9.0,24.848440594934726,0.28470459738532766
0,11,38,12.0,13.93709080116794,0.43731158474742216
0,22,62,12.0,24.381345327934635,0.2831878014924241
0,12,64,14.0,15.542522317822161,0.3841365349484985
0,24,37,13.0,26.578986060419986,0.26013285640998235
0,14,31,19.0,19.199283840810313,0.2941379108771195
0,13,60,10.0,15.11861435449691,0.4347254180747608
0,11,55,5.0,11.998541578041891,0.5746282275003937
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,24,46,4.0,25.33377192602791,0.28552288536522863
0,1,34,16.0,10.452870419171951,0.08000253642424507
0,10,68,18.0,15.720687007888682,0.3176837118199129
0,26,66,16.0,29.213866570517503,0.23354382809639931
0,27,31,19.0,30.92321134681843,0.21664654330856858
1,10,67,17.0,15.243113199081087,0.33759032764216496
0,20,67,17.0,23.72978086708767,0.27267478070201756
0,14,33,17.0,18.390010875472587,0.31991607427082147
0,9,53,3.0,9.649093221645233,0.7147531635553958
0,26,30,20.0,30.23722870899382,0.21828520037858615
1,12,57,7.0,13.396361446303246,0.5069724665686698
0,8,58,8.0,9.879271228182775,0.6307232983623592
0,23,67,17.0,26.557955493599277,0.25013488256510324
0,26,60,10.0,28.063143088399777,0.25262306464739315
0,25,28,22.0,29.89234851931176,0.2149409504675732
0,25,28,22.0,29.89234851931176,0.2149409504675732
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,10,50,0.0,10.5,0.6708031670148004
0,10,27,23.0,18.268894328885914,0.235469255366503
0,13,28,22.0,19.768978223469215,0.2588043844534658
1,15,49,1.0,15.763406992144814,0.4559455575313209
0,25,31,19.0,29.01008445351375,0.22797859744767013
0,20,63,13.0,22.636309328156834,0.2988273475066449
0,30,32,18.0,33.60267846467004,0.20379135290170303
0,23,30,20.0,27.426674971640292,0.23485320035665017
0,15,46,4.0,15.96316071459534,0.4455153283895856
1,4,57,7.0,6.192132104533947,0.8891188201608188
0,14,72,22.0,20.508047201037936,0.25835749013039877
0,26,51,1.0,27.307736998880006,0.26639593140038675
0,4,65,15.0,10.616143367532297,0.30022768467042926
0,13,36,14.0,16.40525830336115,0.372468920683269
0,22,73,23.0,27.51567734946752,0.22356025782715727
0,10,58,8.0,11.717081547894082,0.5552607966192705
1,4,42,8.0,6.684309986827362,0.7766862454976036
0,19,70,20.0,23.811814294589148,0.25791147165338396
0,2,35,15.0,9.973590125927574,0.1767215218652959
0,30,31,19.0,33.834486844047156,0.20105129384519793
0,10,66,16.0,14.778700890132395,0.35868342997638314
0,11,34,16.0,15.542281042369552,0.3548588071854964
1,6,62,12.0,10.026464980241043,0.48677393708455463
0,13,17,33.0,25.424889380290328,0.15654945679763488
0,24,58,8.0,25.73091525772062,0.2770529894750666
1,10,62,12.0,13.080137613954985,0.45351561115002464
1,12,44,6.0,13.189768762188365,0.5213741842885677
0,28,24,26.0,33.911207586873104,0.1871325124481116
0,24,40,10.0,26.024795868555817,0.2710152135563174
0,25,58,8.0,26.760091554402425,0.26691773044226424
0,19,29,21.0,24.17281530976481,0.25041398003209947
0,25,28,22.0,29.89234851931176,0.2149409504675732
0,26,61,11.0,28.220781349920134,0.2498788557129568
0,11,63,13.0,14.311009747743169,0.415932290325356
1,26,51,1.0,27.307736998880006,0.26639593140038675
0,25,36,14.0,27.78259347145259,0.24811656952209515
0,15,49,1.0,15.763406992144814,0.4559455575313209
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,11,43,7.0,12.413903495677738,0.541048218774014
0,21,58,8.0,22.654855991597035,0.31234119842074864
0,16,58,8.0,17.586358349584486,0.3939004690139643
0,23,32,18.0,26.834911961845524,0.2451102032785123
0,25,47,3.0,26.322328924318228,0.27559787233217653
0,10,39,11.0,12.703247616259395,0.4790511315471671
0,7,36,14.0,11.697542476947882,0.41103848550828037
0,23,49,1.0,24.158745828374453,0.30060676755357607
0,20,34,16.0,23.434163095788165,0.27941139649080066
0,24,36,14.0,26.79272289260649,0.2561036095715717
0,27,34,16.0,30.197392271519078,0.22698785233621196
1,7,39,11.0,10.254023600518968,0.530360708962019
1,8,44,6.0,9.26120942425988,0.7042514439477466
0,17,49,1.0,17.86183081321733,0.40397763645873547
1,27,71,21.0,31.464980533920563,0.20936972062032283
0,26,45,5.0,27.492771777323583,0.26292409848912873
0,4,52,2.0,4.396589587396122,1.3801151693681342
1,5,50,0.0,5.25,1.2176116877221752
0,6,68,18.0,13.28834075421006,0.2754185537241036
0,11,46,4.0,11.839024453053554,0.588192267514254
0,8,69,19.0,14.935946571945147,0.2852409034330836
0,21,67,17.0,24.663839928121494,0.2649341916005127
1,6,67,17.0,12.719768079646736,0.3012999905051857
1,10,55,5.0,10.991473968490304,0.6210728310993445
0,20,28,22.0,25.40649523251879,0.23856049115996103
0,21,38,12.0,23.388939693795443,0.29371069986468024
0,10,72,22.0,17.740913167027227,0.24973250444438694
0,17,52,2.0,17.897276329095444,0.4024840245835908
0,18,59,9.0,19.784653143282544,0.35082550307332194
0,13,64,14.0,16.40525830336115,0.372468920683269
0,26,43,7.0,27.6765695128569,0.2595395791252513
0,16,61,11.0,18.25821732809641,0.36693370143647835
0,27,77,27.0,33.34254039511687,0.18674188336675349
0,26,58,8.0,27.790825824361537,0.2574671749562088
0,8,76,26.0,18.87246671741667,0.17749551952038806
0,9,43,7.0,10.488326844640188,0.621395125816287
0,13,31,19.0,18.407742936058185,0.2978805122246868
0,38,37,13.0,40.78495433367555,0.17519439502815537
1,9,62,12.0,12.253264871045593,0.4683200303619614
0,13,63,13.0,16.05381574579701,0.3881962225284794
1,14,52,2.0,14.757371039585607,0.48460536525591696
0,14,65,15.0,17.639515299463305,0.34677853070576053
1,9,54,4.0,9.80114789195633,0.6967688685774427
0,20,69,19.0,24.36231721327017,0.25902377958115674
0,23,56,6.0,24.462880043036634,0.29344235678198977
1,9,65,15.0,13.578107379160027,0.3844644915514975
0,15,36,14.0,18.189901044260797,0.3483365427834284
0,17,46,4.0,18.038361899019545,0.3966126372830685
0,11,48,2.0,11.622929923216434,0.6071775870131543
0,27,22,28.0,33.68920450233279,0.18295945989874177
0,15,52,2.0,15.803559725580817,0.45382332870968084
0,19,61,11.0,21.19256945252274,0.32338320072692645
0,2,68,18.0,11.886967653695368,0.11960982908894272
0,11,63,13.0,14.311009747743169,0.415932290325356
0,13,74,24.0,20.728784334832568,0.2355657499255266
0,10,43,7.0,11.44344790699027,0.5790496767581794
0,26,53,3.0,27.36955425285549,0.26522874968664184
0,7,75,25.0,17.834937622543006,0.174778131730866
1,11,43,7.0,12.413903495677738,0.541048218774014
0,12,31,19.0,17.64319982316133,0.30025973949935153
0,12,43,7.0,13.396361446303246,0.5069724665686698
0,10,71,21.0,17.22128044019956,0.26503529037733264
0,8,30,20.0,15.477725931156682,0.2654567711126684
0,19,24,26.0,26.14598439531394,0.21453745183595782
0,26,50,0.0,27.3,0.26654253461972943
0,18,41,9.0,19.784653143282544,0.35082550307332194
0,11,56,6.0,12.190672663967318,0.5587877543959542
0,19,54,4.0,20.118710197226857,0.35713754220508825
1,11,55,5.0,11.998541578041891,0.5746282275003937
0,15,69,19.0,20.014619656640992,0.289401632596817
0,11,46,4.0,11.839024453053554,0.588192267514254
0,5,28,22.0,15.23326951117192,0.17397794480936735
0,11,44,6.0,12.190672663967318,0.5587877543959542
0,9,31,19.0,15.550723455839602,0.29404598468395515
0,9,66,16.0,14.052135069091813,0.35947975315199954
0,16,63,13.0,18.80538486710655,0.3468224014068655
1,4,44,6.0,5.73149195236284,1.006617039996295
0,27,65,15.0,29.979743161007903,0.2302290724111087
0,24,58,8.0,25.73091525772062,0.2770529894750666
0,10,34,16.0,14.778700890132395,0.35868342997638314
0,31,31,19.0,34.8141494223254,0.19622417277260287
0,32,47,3.0,33.656537255041556,0.21628722511469406
0,24,54,4.0,25.33377192602791,0.28552288536522863
0,27,42,8.0,28.822950924567042,0.2486373002536444
0,9,34,16.0,14.052135069091813,0.35947975315199954
0,25,22,28.0,31.942174315472013,0.188564779996811
0,3,37,13.0,9.018037480516478,0.3272370360387149
0,23,52,2.0,24.18496433737292,0.2999794084650179
0,21,35,15.0,24.10943798598383,0.27692764027077
0,28,31,19.0,31.8885951399556,0.21126015141229107
0,9,24,26.0,19.3626573589474,0.18905855885445644
0,19,68,18.0,23.127743080551546,0.2730351404249318
0,18,61,11.0,20.207238801973908,0.33694567230348166
0,15,47,3.0,15.87025519643588,0.45032685635196196
0,27,54,4.0,28.46897434049917,0.2546963687734535
0,16,71,21.0,21.646304534492717,0.2638775631713452
0,12,28,22.0,19.059118552545918,0.2577648835350448
1,6,50,0.0,6.3,1.0525922912360763
0,16,49,1.0,16.812569702457743,0.428417211508841
0,20,26,24.0,26.16027522790997,0.22521634946408495
0,11,72,22.0,18.381852463775246,0.2548783522683089
1,8,51,1.0,8.425111275229545,0.8181481818662021
0,16,50,0.0,16.8,0.4290109148821801
0,25,44,6.0,26.538132941109478,0.271268985883801
0,25,59,9.0,26.893958429357326,0.2643417647555585
0,12,52,2.0,12.666885963013955,0.5601772375647676
0,23,74,24.0,28.75034782398293,0.21405861588577846
0,11,33,17.0,15.984523765192382,0.33596709169430355
0,13,54,4.0,13.895412912180769,0.5074894297819179
0,16,50,0.0,16.8,0.4290109148821801
0,22,70,20.0,26.506791582535975,0.24058818508984728
0,14,67,17.0,18.390010875472587,0.31991607427082147
0,24,54,4.0,25.33377192602791,0.28552288536522863
0,23,30,20.0,27.426674971640292,0.23485320035665017
1,10,72,22.0,17.740913167027227,0.24973250444438694
1,11,52,2.0,11.622929923216434,0.6071775870131543
0,24,43,7.0,25.607469613376484,0.27964677433052354
0,9,42,8.0,10.786218058244511,0.591643556025191
0,11,74,24.0,19.41037093926852,0.2286064737784988
0,13,51,1.0,13.665467427058616,0.5228832076788991
0,14,67,17.0,18.390010875472587,0.31991607427082147
0,7,69,19.0,14.37167352815948,0.27166474021544557
1,3,53,3.0,3.704726710568541,1.5565115842075001
0,5,72,22.0,15.23326951117192,0.17397794480936735
0,27,58,8.0,28.822950924567042,0.2486373002536444
0,18,57,7.0,19.43997170779834,0.36274320659889703
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,17,40,10.0,18.996644440532123,0.35967403685627447
0,18,50,0.0,18.9,0.3825663330715834
1,7,36,14.0,11.697542476947882,0.41103848550828037
1,12,68,18.0,17.19447585708852,0.3158311044591509
0,7,35,15.0,12.210036854981233,0.377492841312113
0,2,47,3.0,2.86574597618142,1.8960030684158047
0,8,50,0.0,8.4,0.8218212603970589
0,9,65,15.0,13.578107379160027,0.3844644915514975
0,7,54,4.0,7.796313231265146,0.848710701766978
0,9,41,9.0,11.114180131705622,0.5608366482848695
0,12,34,16.0,16.33768649472746,0.34891490595427527
0,12,58,8.0,13.63084736911099,0.4912343711700846
0,9,35,15.0,13.578107379160027,0.3844644915514975
0,12,53,3.0,12.75,0.5537770359226951
0,12,51,1.0,12.616754733290174,0.5640811317617371
1,12,32,18.0,17.19447585708852,0.3158311044591509
0,2,64,14.0,9.339164844888433,0.20529044749662312
0,12,64,14.0,15.542522317822161,0.3841365349484985
0,22,66,16.0,25.3331798240963,0.26286752707765737
0,15,38,12.0,17.575622321841124,0.371980340303136
0,27,68,18.0,30.66940658049973,0.2201831234730513
1,9,63,13.0,12.676947582127173,0.43901933687539196
0,7,39,11.0,10.254023600518968,0.530360708962019
1,13,66,16.0,17.160492417177313,0.34153966032468785
0,11,70,20.0,17.38972397710786,0.28459853384550277
0,8,63,13.0,11.914801718870523,0.44610227378018025
0,15,52,2.0,15.803559725580817,0.45382332870968084
0,4,33,17.0,11.821273197079915,0.2386912971488724
0,7,61,11.0,10.254023600518968,0.530360708962019
0,12,26,24.0,20.052929960482086,0.2329605153822246
1,18,54,4.0,19.077997798511245,0.37587054692651123
0,20,54,4.0,21.160340261914506,0.34014177905248677
0,25,59,9.0,26.893958429357326,0.2643417647555585
0,11,60,10.0,13.253395791267987,0.4803553470515795
0,24,59,9.0,25.870108233248658,0.2741694777961256
0,10,55,5.0,10.991473968490304,0.6210728310993445
0,13,54,4.0,13.895412912180769,0.5074894297819179
0,11,70,20.0,17.38972397710786,0.28459853384550277
0,13,65,15.0,16.77453427073312,0.3568783542073093
0,9,41,9.0,11.114180131705622,0.5608366482848695
0,18,43,7.0,19.43997170779834,0.36274320659889703
0,29,44,6.0,30.698737759067555,0.23547367773587702
0,9,28,22.0,17.14037630858786,0.2418706622612818
0,21,57,7.0,22.514550850505547,0.3160918009429641
1,20,47,3.0,21.090341391262495,0.34229622548457433
0,17,39,11.0,19.228754509848006,0.3514461627636958
0,20,40,10.0,21.982947936980608,0.3161889834941675
0,12,32,18.0,17.19447585708852,0.3158311044591509
1,1,51,1.0,1.2349089035228469,2.5669895830421865
0,7,34,16.0,12.735089320456296,0.34697519319792164
0,16,66,16.0,19.75854245636555,0.3153100776120756
0,12,46,4.0,12.86545762886031,0.545034060148062
0,22,29,21.0,26.83155791227934,0.23490672102192373
0,9,43,7.0,10.488326844640188,0.621395125816287
0,12,33,17.0,16.758952831248138,0.33206626567067177
0,21,32,18.0,24.961820847045594,0.25879487048867217
0,25,52,2.0,26.282170762705277,0.2764143353960685
0,27,38,12.0,29.40344367586899,0.23914323833670167
0,11,53,3.0,11.713453803212783,0.5991380823077989
0,24,58,8.0,25.73091525772062,0.2770529894750666
0,28,55,5.0,29.579088897395064,0.24478886796371135
0,15,26,24.0,22.16805133519859,0.23665937199451775
0,17,43,7.0,18.420776313717074,0.38127381337400035
0,29,52,2.0,30.477737776941385,0.23882130747035027
0,12,62,12.0,14.818906842274163,0.42059329168604304
0,30,39,11.0,32.301277064537246,0.22023777360206362
0,10,66,16.0,14.778700890132395,0.35868342997638314
0,23,52,2.0,24.18496433737292,0.2999794084650179
0,12,61,11.0,14.487322043773307,0.4388737084624515
0,35,81,31.0,41.91163322992794,0.15311275249834064
0,27,71,21.0,31.464980533920563,0.20936972062032283
